name,image,url,contents
[파파브로] 남성 도톰한 스트라이프 라운드 니트 LM-KN-6603,34691386.jpg,https://m.nsmall.com/goods/34691386,"온라인 판매처 분야

남성 바지 부문 우수
파파브로

최 : 대한소비자협의회 괴 한국소비자평기

2023 한국소비자산업평가

파파브로(주식회사 샵앤)에서 제작된 이미지로, 무단 사용 시 법적 책임이 따릅니다.

편안한 스트라이프 라운드 니트

부드러운 착용감으로 편안하게 입기 좋으며, 보온성이 뛰어난 안감으로 따뜻한 반집업 니트웨어입니다.

소재: 폴리에스터 90%, 폴리우레탄 10%
제조국: 중국

세탁 방법:
- 염소 표백 금지
- 손세탁
- 드라이클리닝 가능
- 다림질 가능

사이즈 안내

사이즈 측정 방법에 따라 1~3cm 정도의 오차가 발생할 수 있습니다.
| 사이즈 | 어깨너비 | 가슴너비 | 소매길이 | 총길이 |
|--------|----------|----------|----------|--------|
| 95     | 43       | 51.5     | 59       | 69.5   |
| 100    | 44       | 54       | 60       | 70.5   |
| 105    | 45       | 56.5     | 61       | 71.5   |

배송 안내

배송기간은 결제일로부터 2~3일 정도 소요됩니다(공휴일 제외). 일부 입고가 지연되는 상품은 배송이 늦어질 수 있으니 양해 부탁드립니다.

주문 전 필독 사항입니다.

제품의 촬영과 조명에 따라 색상 차이가 있을 수 있으며, 측정 방법에 따라 1~3cm의 실측 차이가 날 수 있습니다. 실밥 나옴, 마감 처리는 불량 사유가 되지 않습니다.

교환 및 반품은 제품과 함께 보내드린 교환 및 반품(환불) 신청서에 반품 사유를 기재하여 반드시 반품지 주소로 보내주셔야 합니다. 사이즈 및 색상 교환은 상품을 받으신 날로부터 7일 이내에 가능합니다.

고객센터
전화: 1661-5681
상담시간: 평일 10:00 ~ 17:00 (점심시간: 12:00 ~ 13:00, 토요일 및 공휴일 휴무)

반품지 주소:
서울특별시 중구 광희동 1가 17-1 삼진빌딩 2층

배송비 입금 계좌:
농협 301-0257-0155-21 (예금주: 샵앤)
우리은행 1002-036-833168 (예금주: 박성호)

주문 시 정확한 정보 기재 부탁드립니다. 연락 가능한 번호를 남겨주시기 바랍니다."
[파파브로] [무료배송] 남성 중년 캐주얼 청바지 4종 균일가,34222456.jpg,https://m.nsmall.com/goods/34222456,"**온라인 판매처 분야**

남성 바지 부문 우수  
파파브로  

최 : 대한소비자협의회  
한국소비자평가  

2023 한국소비자산업평가  

상 오경 파이브므  
기표 자 /벅으  

에 대한 소비자 의견 기재  
2023년 01월 소비자 평가 결과  
우수한 소비자 평가를 받았습니다.  

파파브로(주식회사 샵앤)에서 제작된 이미지로, 무단 사용 시 법적 책임이 있습니다.  

남성 프리미엄 쇼핑몰  

파파브로 청바지 모음전  

끈일가 |벤트  

검정  

편안하게 입기 좋은 사계절 워싱 청바지  
적당한 두께로 신축성이 좋습니다.  

세탁법: 면 97%, 폴리에스터 3%  
염소표백 사용 가능, 손세탁, 드라이 클리닝 가능  

사이즈는 제품에 따라 차이가 있을 수 있으므로 아래의 사이즈 표를 참고하시어 평소 자신이 입는 사이즈와 비교하여 주문하시면 좋습니다.  
※ 사이즈 측정 방법에 따라 1~3cm 정도의 오차가 발생할 수 있습니다.  

| 허리너비 | 허벅지너비 | 엉덩이너비 | 밑위길이 | 밑단너비 | 총기장 |
|-----------|-------------|-------------|-----------|-----------|---------|
| 36.5      | 26.5       | 45.5       | 27.5      | 18        | 106     |
| 39        | 27.5       | 47.5       | 28.5      | 18        | 106     |
| 41.5      | 28.5       | 49.5       | 29.5      | 18        | 106     |
| 44        | 29.5       | 51.5       | 30.5      | 19        | 107     |
| 46.5      | 30.5       | 53.5       | 31.5      | 19        | 107     |

배송 안내  
배송 기간은 결제일로부터 2~3일 정도 소요됩니다(공휴일 제외).  
일부 입고가 지연되는 상품은 배송이 늦어질 수 있으니 양해 부탁드립니다.  

상품 취소나 변경을 원하시는 경우, 오전 11시 30분 이전까지 고객센터로 연락 바랍니다.  

교환 및 반품은 제품과 함께 보내드린 신청서에 반품 사유를 기재하여 반드시 반품지 주소로 보내주셔야 합니다.  
사이즈 및 색상 교환은 상품을 받으신 날로부터 7일 이내 가능합니다.  

상품 수령 후 제품을 세탁, 수선, 향수 등으로 오염시키거나 택을 제거한 경우 자동 반송 처리됩니다.  

고객센터  
1661-5681  
상담시간: (평일) 10:00 ~ 17:00  
점심시간: (평일) 12:00 ~ 13:00  
토요일, 공휴일 휴무  

반품지 주소  
서울특별시 중구 광희동 1가 17-1 삼진빌딩 2층  

배송비 입금 계좌  
농협 301-0257-0155-21 (예금주: 샵맨)  
우리은행 1002-036-833168 (예금주: 박성호)  

배송 추적"
[무료배송]남성 여름 워싱데님 캐주얼 면 청바지 4종 균일가,32055405.jpg,https://m.nsmall.com/goods/32055405,"남성 프리미엄 쇼핑몰

파파브로 남성 청바지 모음전

고객센터: 1661-5681  
(상담시간: 오전 10시 ~ 오후 5시까지)

남성 사계절 워싱 데님 청바지 8타입

고객님의 화면 해상도에 따라 제품 색상 밝기 차이가 발생할 수 있습니다.

베이직한 디자인의 오픈 클로징 버튼  
(양한 물건 수납 가능)  

신축성이 좋고 편안한 스판 소재  
깔끔하고 튼튼하게 마감 처리된 밑단

소재: 면 98%, 폴리우레탄 2%  
제조국: 중국  
세탁법: 염소표백, 손세탁, 드라이클리닝 가능

허리너비: 30, 32, 34, 36, 38  
허벅지너비: 27, 29, 31, 33, 35  
엉덩이너비: 47.5, 50, 52.5, 55, 57.5  
밑위길이: 23, 24, 25, 26, 27  
밑단너비: 16.5, 17, 17.5, 18, 18.5  
총기장: 99, 99, 100, 100, 101

※ 사이즈 측정 방법에 따라 약 1~3cm 정도의 오차가 발생할 수 있습니다.

배송 안내  
배송기간은 결제일로부터 2~3일 정도 소요됩니다 (공휴일 제외)  
일부 입고가 지연되는 상품은 배송이 늦어질 수 있으니 양해 부탁드립니다.  

주문 전 필독 사항입니다.  
제품의 촬영 및 조명에 따라 색상 차이가 있을 수 있으며, 재는 분에 따라 1~3cm의 실측 차이가 날 수 있습니다.  
실밥 나옴, 마감 처리는 불량 사유가 되지 않습니다.  

교환 및 반품은 제품과 함께 보내드린 교환 및 반품(환불) 신청서에 반품 사유를 기재하여 반드시 반품지 주소로 보내주셔야 합니다.  
(홈페이지의 경우 고객센터로 전화 주시면 빠른 신청이 가능합니다.)  

사이즈 및 색상 교환은 상품을 받으신 날로부터 7일 이내 가능하며, 다른 상품으로 교환을 원하실 경우 고객센터로 문의전화 바랍니다.  
(교환 가능 횟수는 제한이 없습니다.)  

고객센터: 1661-5681  
상담시간: (평일) 오전 10:00 ~ 오후 5:00  
점심시간: (평일) 오후 12:00 ~ 1:00  
토요일, 공휴일 휴무  

반품지 주소:  
(지번) 서울특별시 중구 광희동 1가 17-1 삼진빌딩 2층  
(도로명) 서울특별시 중구 을지로38길 19-8 삼진빌딩 2층  

배송비 입금 계좌:  
농협 301-0257-0155-21 (예금주: 샵맨)  
우리은행 1002-036-833168 (예금주: 박성호)  

배송 추적:  
평일 기준 오후 7~8시에 상품이 택배로 일괄 출고됩니다.  
발송된 상품은 8시 이후 배송 추적이 가능합니다.  

주문 시 정확"
빌리버스 남성청바지 슬림핏청바지 BJU014 남자연청바지 데님팬츠,30324761.jpg,https://m.nsmall.com/goods/30324761,"빌리버스 남성청바지 슬림핏청바지 BJU014 남자연청바지 데님팬츠

각 패턴마다 장인의 고급 봉제 기술을 사용하여 마감하였습니다. 
이어지는 부분마다 오차가 없도록 박음질에 신경을 많이 썼으며, 
실은 일반 실 대비 3배 이상의 강도를 갖는 내구성 높은 실만을 고집합니다. 
사람마다 인체에 맞는 디자인으로 다리에 이쁘게 떨어지는 라인을 찾는 일에 힘쓰고 있습니다. 
빌리버스는 지속적으로 소재와 봉재를 연구하며 남성 바지를 만듭니다. 
저희는 매일 입고 싶은 바지가 되고 싶습니다.

깔끔하고 베이직한 데일리 슬림핏 청바지로, 편하면서 기본적인 디자인의 청바지입니다. 
슬림핏으로 제작되어 다리 라인을 멋스럽게 살려주며, 적당한 두께감과 부드러운 소재로 신축성이 좋고 편안한 착용감을 제공합니다. 
기본 컬러로 구비되어 있어 패션 매치가 무난하며, 심플하고 만족감 높은 데일리 제품으로 추천드립니다.

실제 제품에 가장 가까운 이미지입니다. 
제품 색상은 모니터 해상도에 따라 실제 색상과 차이가 있을 수 있습니다. 

제품의 주요 특징을 확인하세요. 
허벅지부터 밑단까지 슬림하게 잡아주는 핏, 허벅지부터 밑단까지 일자로 떨어지는 핏, 허벅지부터 종아리까지 넉넉하게 퍼지는 핏. 

제품의 상세 사이즈 정보를 확인하세요. 
신축성: 좋음, 보통, 약간 뒤 없음 
비침: 있음, 약간, 없음 
안감: 있음, 기모, 양털, 없음 
두께: 두꺼움, 보통, 얇음 

(단위: cm)
28 나 44 25 15 24.5 100
30 41 46 27 16.5 25 102
32 43 49 28 17 26 104
34 45 51 29 17.5 26.5 106
36 48 54 30.5 18.5 27 108

※ 사이즈는 측정하는 사람에 따라 1~3cm 정도 오차가 생길 수 있습니다.

면 97% 스판 3% (중국)
세탁 시 물빠짐으로 인한 이염 현상이 있을 수 있습니다. 
반드시 찬물에서 뒤집어 단독 세탁하시거나 드라이클리닝 해주세요. 
열에 의한 변형 또는 수축 현상이 있을 수 있으니 세탁 및 관리 시 주의해주세요.

(고온 세탁 및 건조, 다림질 주의)

(주)빌리버스의 모든 이미지는 저작권법의 보호를 받으며, 
무단 사용 시 법적 처벌을 받을 수 있습니다.

배송 방법: 택배 발송 (우체국 택배 1588-1300) 
배송 지역: 전국 배송 (해외 배송 가능) 
배송 기간: 의류, 패션 잡화, 가방, 신발은 영업일 기준 1-3일 이내에 배송되며, 수제화의 경우 제작 상품이므로 7일 이상 소요됩니다. 

부득이하게 우체국 택배 이외에 타 택배로 보내시는 경우 선불로 보내주시기 바랍니다. 
(우체국 택배 이외의 타 택배사"
[파파브로] 중년 남성 신축성 좋아 편한 청바지 IC-JEK-H068,34635187.jpg,https://m.nsmall.com/goods/34635187,"온라인 판매처 분야

남성 바지 부문 우수
파파브로

최 : 대한소비자협의회 괴 한국소비자평가

2023 한국소비자산업평가

파파브로(주식회사 샵앤)에서 제작된 이미지로, 무단 사용 시 법적 책임이 따릅니다.

상품 정보:
- 색상: 그레이, 블루, 블랙, 라이트 블루
- 신축성 좋고 편한 청바지
- 소재: 면 98%, 폴리에스터 2%
- 제조국: 중국

허리너비, 허벅지너비, 엉덩이너비, 밑위길이, 밑단너비, 총기장 사이즈는 다음과 같습니다:

| 사이즈 | 허리너비 | 허벅지너비 | 엉덩이너비 | 밑위길이 | 밑단너비 | 총기장 |
|--------|----------|------------|------------|----------|----------|--------|
| 30     | 34.5     | 27         | 47         | 29.5     | 17       | 101    |
| 32     | 37       | 28         | 49         | 30.5     | 17       | 101    |
| 34     | 39.5     | 29         | 51         | 31.5     | 17       | 101    |
| 36     | 42       | 30         | 53         | 32.5     | 18       | 102    |
| 38     | 44.5     | 31         | 55         | 33.5     | 18       | 102    |
| 40     | 47       | 32         | 57         | 34.5     | 18       | 102    |

배송 안내:
- 배송기간은 결제일로부터 2~3일 정도 소요됩니다. (공휴일 제외)
- 주문 전 취소나 변경을 원하시는 경우, 오전 11시 30분 이전까지 고객센터로 연락 바랍니다.
- 상품 품절로 인해 환불 안내 혹은 자동 환불 처리가 될 수 있습니다.

교환 & 반품 안내:
- 사이즈 및 색상 교환은 상품을 받으신 날로부터 7일 이내 가능합니다.
- 반품 시 반품사유를 기재한 신청서와 함께 반품지 주소로 보내주셔야 합니다.
- 고객 단순 변심에 의한 교환 & 반품은 상품 수령일 7일 이내에 위의 절차에 따라 보내 주셔야 합니다.

고객센터:
- 전화: 1661-5681
- 상담시간: 평일 10:00 ~ 17:00
- 점심시간: 평일 12:00 ~ 13:00
- 주소: 서울특별시 중구 광희동 1가 17-1 삼진빌딩 2층

배송비 입금 계좌:
- 농협 301-0257-0155-21 (예금주: 샵맨)
- 우리은행 1002-036-833168 (예금주: 박성호)

*주문 시 정확한 정보 기재 부탁드립니다."
여름 쿨링 히든밴딩 5부 냉감 스판 반바지 골프 팬츠,34320311.jpg,https://m.nsmall.com/goods/34320311,"여름 쿨링 히든밴딩 5부 냉감 스판 반바지 골프 팬츠

여름 시원한 냉감 스판 원단의 프리미엄 5부 팬츠입니다. 배색으로 멋을 주었습니다! 강력 스판으로 불편함이 1%도 없습니다. 냉감 원단이라 시원합니다! 트레이닝, 등산, 줄근 룩, 외출복 등 다양하게 사용 가능합니다. 백화점 브랜드 공장에서 생산하여 패턴, 봉제, 마감에서 최고의 완성도를 자랑합니다.

여름을 선물해 드릴게요! 

허리 내부 시크릿 매직 밴딩으로 더욱 편안해요!

착용 사이즈: 30
키와 체격에 따라 착용 모습이 차이가 있을 수 있습니다.

색상:
- 스카이
- 그린
- 베이지
- 네이비

컴퓨터의 사양과 모니터 해상도에 따라 약간의 색상 차이가 있을 수 있으니 참고해주세요.

사이즈는 재는 위치와 원단 수축에 따른 오차 범위가 있을 수 있으니 참고하여 주세요.

소재: 폴리에스터 95%, 폴리우레탄 5%
사이즈: 30, 32, 34, 36, 38 (스카이, 그린, 베이지, 네이비)

제조국: 중국

(단위: cm)
사이즈            허리         밑단         허벅지 둘레     힙 둘레     밑위     총 기장
30               77           44               60               98          44         20
32               82           45               62              103          45         53
34               87           46               64              108          46         54
36               92           47               66              113          47         55
38               97           48               68              118          48         56

교환/반품 안내
[교환 및 반품이 가능한 경우]
- 상품을 공급받으신 날로부터 7일 이내
- 고객의 단순 변심(충동 구매, 필요성 상실 등)에 의한 배송받은 상품을 반품하실 경우, 상품을 미사용한 상태에서 반송하여 주십시오.
- 반송된 상품의 입고가 확인된 후에 환불해 드립니다. 하자가 있을 시에는 100% 교환 및 환불해 드립니다.
- 단순 고객 변심으로 인한 반품의 경우 반송 택배비는 고객님 부담입니다.
- 반품, 교환의 경우 업체 지정 택배사를 통해 반품, 교환 처리해 드립니다. 타 택배사 이용 시 반송 처리되니 이 점 유의해 주십시오.
- 무료 배송 상품 중 단순 변심으로 인한 반품/교환 시 왕복 배송비는 고객님 부담입니다.

[교환 및 반품이 불가능한 경우]
- 고객님의 책임 있는 사유로 상품 등이 멸실된 경우
- 상품의 내용을 확인하기 위하여 포장을 개봉하였거나 포장이 훼손되어 상품 가치가 현저히 상실된 경우
- 상품을 사용하였거나 상품 자체가 훼손되거나, 세탁 또는 다림질을 한 경우
- 모든 상품은 스티커, 비닐 포장, 상품 케이스(정품 박스) 등을 훼손 및 멸실한 경우
- 시간의 경과에 의하여 재판매가"
보스케 남성 여름 데님 워싱 스트레치 캐주얼 청바지 L020486,34194710.jpg,https://m.nsmall.com/goods/34194710,"보스케 남성 여름 데님 워싱 스트레치 캐주얼 청바지 L020486

사이즈 정보
사이즈 | 허리둘레 | 허리너비 | 엉덩이너비 | 허벅지너비 | 밑위길이 | 밑단너비 | 총기장  
30         | 77             | 38.5           | 49               | 27                  | 19                | 102  
32         | 82             | 41              | 50               | 28                  | 19.5             | 103  
34         | 87             | 43.5           | 51               | 29                  | 20                | 104  
36         | 92             | 46              | 52               | 30                  | 20                | 105  
38         | 97             | 48.5           | 53               | 31                  | 20                | 106  

기능성 정보
- 합리적인 가치와 견고한 제품력 ""보스케""
- 신축성 좋은 소재를 사용하여 편안한 착용감을 제공합니다.
- 베이직한 디자인으로 데일리하게 착용 가능.
- 은은한 워싱으로 컬러감이 매력적인 스타일입니다.
- 활용도 높은 기본 아이템으로, 어떤 코디에도 잘 어울리는 데님 청바지입니다.

세탁 방법 및 취급 시 주의사항
- 개별 세탁 권장 / 온수 세탁 금지 / 화기 금지 / 표백 금지
- 제품 박스에 낙서나 송장을 붙이지 마세요.
- 반드시 겉 포장까지 완료한 후 반송해 주세요.
- 천연 가죽 골프화는 생산 과정에서 발생하는 주름 및 오염이 있을 수 있습니다.
- 다이빙 슈트는 구김이 심한 제품 특성상 반품이 불가하니 주의 바랍니다.

반품 및 교환 정책
- 교환 및 반품 비용은 고객 부담입니다.
- 반품 접수 후, 왕복 배송비가 청구될 수 있습니다.
- 제품이 훼손되지 않도록 포장해 주시기 바랍니다."
빌리버스 남자 청바지 세미 와이드 데님 팬츠 통바지 BGNP089,33856788.jpg,https://m.nsmall.com/goods/33856788,"빌리버스 남자 청바지 세미 와이드 데님 팬츠 통바지 BGNP089는 언제, 어디서나 누구나 감성적이면서 가장 쉽고 편안하게 입을 수 있는 데님을 만들기 위해 노력합니다. 탄탄한 데님 소재와 디테일한 재봉 기법을 사용하여 데님의 늘어짐을 최소화하였으며, 색조는 데님 원단에서 절묘한 색상 대비를 만들어낼 수 있도록 전통적인 방식으로 연구하여 생산됩니다.

부드러운 감으로 편안하게 착용하기 좋고, 세탁 후 쉽게 줄어들거나 늘어나지 않게 잡아주는 소재입니다. 실제 제품에 가장 가까운 이미지이며, 제품 색상은 모니터 해상도에 따라 실제 색상과 차이가 있을 수 있습니다.

다른 데님 팬츠와는 다른 포인트 디테일을 확인해 주세요. 튼튼하게 마무리된 지퍼 마감 디테일로 부드럽게 착용할 수 있습니다. 고정 리벳을 사용하여 더욱 견고하게 처리되었습니다.

사이즈는 다음과 같습니다:
- 5(~28) : 허리 34, 엉덩이 48, 허벅지 26, 밑위 27, 밑단 20, 총기장 103
- 14(~30) : 허리 36, 엉덩이 50, 허벅지 27, 밑위 28, 밑단 21, 총기장 104
- 32 : 허리 38, 엉덩이 52, 허벅지 28, 밑위 29, 밑단 22, 총기장 105
- XL(~34) : 허리 40, 엉덩이 54, 허벅지 29, 밑위 30, 밑단 23, 총기장 106
- 2XL(~36) : 허리 42, 엉덩이 56, 허벅지 30, 밑위 31, 밑단 24, 총기장 107

신축성은 보통, 두께는 보통이며, 밝은 색상만 비침이 없습니다. 소재는 면 100%입니다. 제조국은 한국이며, 품질 보증 기준은 관련 법 및 소비자 분쟁 해결 규정을 따릅니다.

※ 측정 방법에 따라 1-3cm 정도 차이가 있을 수 있습니다.
※ 모니터 및 해상도에 따라 색상이 약간 다르게 보일 수 있습니다.
※ 세탁 시 물 빠짐으로 인한 이염 현상이 있을 수 있습니다.
※ 열에 의한 변형이 있을 수 있으니 세탁 또는 관리 시 주의 바랍니다.
※ 제품 세탁 시 손상 없이 오래 착용하시려면 드라이클리닝이나 전문 세탁업체 이용을 권장합니다.

모든 이미지는 저작권법의 보호를 받으며, 무단 사용 시 법적 처벌을 받을 수 있습니다.

쇼핑이 기부가 되는 곳 빌리버스 속에서 여러분의 가치 있는 소비가 어려운 이웃들에게 희망과 위로를 전합니다.

배송 방법은 택배 발송(우체국 택배 1588-1300)이며, 전국 배송이 가능합니다. 배송 기간은 의류, 패션 잡화, 가방, 신발은 영업일 기준 1-3일 이내 배송되며, 수제화일 경우 제작 상품이므로 7일 이상 소요됩니다.

반품 시에는 수령일로부터 7일 이내에 신청해야 하며, 불량 상품"
빌리버스 남자 밴딩 청바지 일자 데님 팬츠 BJU052 그레이진,33563340.jpg,https://m.nsmall.com/goods/33563340,"빌리버스 남자 밴딩 청바지 일자 데님 팬츠 BJU052 그레이진

빌리버스 데님 팬츠는 언제, 어디서나, 누구나 감성적이면서 가장 쉽고 편안하게 입을 수 있는 데님을 만들기 위해 노력합니다. 탄탄한 데님 소재와 디테일한 재봉 기법을 사용하여 데님의 늘어짐을 최소화하였으며 색조는 데님 원단에서 절묘한 색상 대비를 만들어낼 수 있도록 전통적인 방식으로 연구하며 생산됩니다.

각 패턴마다 장인의 고급 봉제 기술을 사용하여 마감하였습니다. 이어지는 부분마다 오차가 없도록 박음질에 신경을 많이 썼으며, 실은 일반 실 대비 3배 이상의 강도를 갖는 내구성 높은 실만을 고집합니다. 사람마다 인체에 맞는 디자인으로 다리에 이쁘게 떨어지는 라인 찾는 일, 빌리버스는 계속해서 소재와 봉재를 연구하며 남성 바지를 만듭니다.

저희는 매일 입고 싶은 바지가 되고 싶습니다. 어느 코디에나 찰떡 어울리는 데일리 데님 팬츠입니다.

제품 색상은 모니터 해상도에 따라 실제 색상과 차이가 있을 수 있습니다. 실제 제품에 가장 가까운 이미지입니다.

제품의 주요 특징을 확인하세요. 편하게 착용이 가능합니다.

제품 상세 사이즈 정보를 확인하세요.

신축성: 좋음, 보통, 약간 없음  
비침: 있음, 약간, 없음  
안감: 있음, 기모, 양털, 없음  
두께: 두꺼움, 보통, 얇음

사이즈 허리 단면  
28: 52  
30: 27, 15, 30, 95  
32: 24, 20, 16, 31, 96  
34: 56, 29, 17, 32, 97  
36: 58, 30, 18, 33, 98  

※ 생산 시기 및 모니터에 따라 색감 차이가 날 수 있습니다.  
※ 사이즈는 측정하는 사람에 따라 1~3cm 정도 오차가 생길 수 있습니다.

소재: 면 97%, 폴리스판 3%  
원산지: 중국  

세탁 시 물빠짐으로 인한 이염 현상이 있을 수 있습니다. 반드시 찬물에서 뒤집어 단독 세탁하시거나 드라이클리닝 해주세요. 열에 의한 변형 또는 수축 현상이 있을 수 있으니 세탁 및 관리 시 주의해주세요.

(고온 세탁 및 건조, 다림질 주의)

모든 이미지는 저작권법의 보호 아래 있으며 무단 사용 시 법적 처벌을 받을 수 있습니다.

배송 방법: 택배 발송 (우체국 택배 1588-1300)  
배송 지역: 전국 배송 (해외 배송 가능)  
배송 기간: 의류, 패션 잡화, 가방, 신발은 영업일 기준 1-3일 이내 배송되며, 수제화일 경우 제작 상품이므로 7일 이상 소요됩니다.  

- 부득이하게 우체국 택배 이외의 타 택배로 보내시는 경우 선불로 보내주시기 바랍니다. (우체국 택배 이외의 타 택배사 착불로 보내시는 경우 고객님께 비용 청구될 수 있습니다.)  
- 제주 및 도서산간 지역일 경우 배송 진행 시 추가 비용이 발생할 수 있습니다. (제주: 3,000원/ 도서"
빌리버스 남자 밴딩 청바지 일자 데님 팬츠 BJU051 진청,33563250.jpg,https://m.nsmall.com/goods/33563250,"빌리버스 남자 밴딩 청바지 일자 데님 팬츠 BJU051 진청

빌리버스 데님팬츠는 언제, 어디서나, 누구나 감성적이면서 가장 쉽고 편안하게 입을 수 있는 데님을 만들기 위해 노력합니다. 탄탄한 데님 소재와 디테일한 재봉기법을 사용하여 데님의 늘어짐을 최소화하였으며, 색조는 데님 원단에서 절묘한 색상 대비를 만들어낼 수 있도록 전통적인 방식으로 연구하며 생산됩니다.

각 패턴마다 장인의 고급 봉제 기술을 사용하여 마감하였습니다. 웃감이 이어지는 부분마다 오차가 없도록 박음질에 신경을 많이 썼으며, 실은 일반 실 대비 3배 이상의 강도를 갖는 내구성 높은 실만을 고집합니다. 사람마다 인체에 맞는 디자인으로 다리에 이쁘게 떨어지는 라인을 찾는 일, 빌리버스는 계속해서 소재와 봉재를 연구하며 남성 바지를 만듭니다. 저희는 매일 입고 싶은 바지가 되고 싶습니다.

실제 제품에 가장 가까운 이미지입니다. 제품 색상은 모니터 해상도에 따라 실제 색상과 차이가 있을 수 있습니다.

제품의 주요 특징을 확인하세요.

신축성: 좋음, 보통, 약간 없음  
비침 있음: 약간, 없음  
안감: 있음, 기모, 양털 없음  
두께: 두꺼움, 보통, 없음  

사이즈: 허리 단면  
28: 52, 27, 15, 30, 95  
30: 56, 29, 17, 32, 97  
32: 58, 30, 18, 33, 98  

※ 생산 시기 및 모니터에 따라 색감 차이가 날 수 있습니다.  
※ 사이즈는 측정하는 사람에 따라 1~3cm 정도 오차가 생길 수 있습니다.

소재: 면 97%, 폴리우레탄 3%  
원산지: 중국  

세탁 시 물빠짐으로 인한 이염현상이 있을 수 있습니다. 반드시 찬물에서 뒤집어 단독 세탁하시거나 드라이클리닝 해주세요. 열에 의한 변형 또는 수축현상이 있을 수 있으니 세탁, 관리 시 주의해주세요 (고온 세탁 및 건조, 다림질 주의).

(주)빌리버스의 모든 이미지는 저작권법의 보호 아래 있으며, 무단 사용 시 법적 처벌을 받을 수 있습니다.

배송방법: 택배 발송 (우체국 택배 1588-1300)  
배송지역: 전국 배송 (해외 배송 가능)  
배송기간: 의류, 패션 잡화, 가방, 신발은 영업일 기준 1-3일 이내 배송되며, 수제화일 경우 제작상품이므로 7일 이상 소요됩니다.

- 부득이하게 우체국 택배 이외에 타 택배로 보내시는 경우 선불로 보내주시기 바랍니다. (우체국 택배 이외의 타 택배사 착불로 보내시는 경우 고객님께 비용 청구될 수 있습니다.)
- 제주 및 도서산간 지역일 경우 배송 진행 시 추가 비용이 발생할 수 있습니다. (제주: 3,000원 / 도서산간 지역: 5,000원)
- 상품 특성에 따라 배송 지연 시 개별적으로 연락드립니다. (꼭 필요하신 상품은 여유 있게 주문해 주세요.)
- 공휴일은 휴"
[무료배송]여름 남자 워싱 데님 진 캐주얼 면 청바지 4종 균일가,32145380.jpg,https://m.nsmall.com/goods/32145380,"남성 프리미엄 쇼핑몰

파파브로 남성 청바지 모음전

전화: 1661-5681  
(상담시간: 오전 10시 ~ 오후 5시까지)

남성 사계절 워싱 데님 청바지 8타입  
모델 번호: 10-64-1022 (스카이), 10-54-1023 (블루), 10-54-1024 (블루)

슬림한 사계절 청바지  
워싱 원단으로 부드럽고 매일 입기 좋은 데님 진입니다.  
허리너비: 30, 32, 34, 36, 38  
소재: 면 98%, 폴리우레탄 2%  
제조국: 중국  
세탁법: 손세탁, 드라이클리닝 권장

고객님의 화면 해상도에 따라 제품 색상 밝기 차이가 발생할 수 있습니다.

※ 사이즈 측정 방법에 따라 약간의 오차가 발생할 수 있습니다.

허리너비, 엉덩이너비, 밑위길이, 밑단너비, 총기장:

- 27: 허리너비 39, 엉덩이너비 47.5, 밑위길이 23, 밑단너비 16.5, 총기장 99
- 29: 허리너비 41.5, 엉덩이너비 50, 밑위길이 24, 밑단너비 17, 총기장 99
- 31: 허리너비 44, 엉덩이너비 52.5, 밑위길이 25, 밑단너비 17.5, 총기장 100
- 33: 허리너비 46.5, 엉덩이너비 55, 밑위길이 26, 밑단너비 18, 총기장 100
- 35: 허리너비 49, 엉덩이너비 57.5, 밑위길이 27, 밑단너비 18.5, 총기장 101

배송 안내  
배송 기간은 결제일로부터 2~3일 소요됩니다(공휴일 제외). 일부 입고 지연 상품은 배송이 늦어질 수 있으니 이점 양해 부탁드립니다.

상품 취소나 변경을 원하시는 경우, 오전 11시 30분 이전까지 고객센터로 연락 바랍니다. 주문한 제품의 재고 품절로 인해 환불 안내가 진행될 수 있습니다.

교환 및 반품은 제품과 함께 제공된 교환 및 반품 신청서에 반품 사유를 기재하여 반드시 반품지 주소로 보내주셔야 합니다. 사이즈 및 색상 교환은 상품을 받으신 날로부터 7일 이내 가능합니다.

고객센터: 1661-5681  
상담시간: (평일) 10:00 ~ 17:00  
점심시간: (평일) 12:00 ~ 13:00  
토요일, 공휴일 휴무

반품지 주소:  
(지번) 서울특별시 중구 광희동 1가 17-1 삼진빌딩 2층  
(도로명) 서울특별시 중구 을지로38길 19-8 삼진빌딩 2층

배송비 입금 계좌:  
농협 301-0257-0155-21 (예금주: 샵맨)  
우리은행 1002-"
